"ID","O_C_ratio","H_C_ratio","N_C_ratio","KMD","M_kmd_z","Neutral_Mass","DBE"
2891,0.9,1.2,0,0.26,0.065,276.047984,5
22832,0.428571429,0.857142857,0,0.245,0.06125,276.0633947,9
17807,0.727272727,1.454545455,0,0.224,0.056,276.0845307,4
22833,0.333333333,1.066666667,0,0.208,0.052,276.0998049,8
19073,0.583333333,1.666666667,0,0.187,0.04675,276.1209105,3
21383,0.25,1.25,0,0.172,0.043,276.1361949,7
16764,0.461538462,1.846153846,0,0.151,0.03775,276.1572669,2
19074,0.176470588,1.411764706,0,0.136,0.034,276.1725827,6
8336,0.111111111,1.555555556,0,0.099,0.02475,276.2090835,5
9580,0.666666667,0.5,0,0.304,0.152,278.0061743,10
20926,0.538461538,0.769230769,0,0.268,0.134,278.0426318,9
22834,0.428571429,1,0,0.231,0.1155,278.0790343,8
16698,0.727272727,1.636363636,0,0.21,0.105,278.1001774,3
21386,0.333333333,1.2,0,0.195,0.0975,278.1154411,7
16503,0.583333333,1.833333333,0,0.174,0.087,278.1365445,2
21388,0.25,1.375,0,0.159,0.0795,278.1518441,6
20929,0.176470588,1.529411765,0,0.122,0.061,278.1882292,5
17236,0.666666667,0.666666667,0,0.291,0.020785714,280.0219006,9
21393,0.538461538,0.923076923,0,0.254,0.018142857,280.0582931,8
4928,0.235294118,0.705882353,0,0.239,0.017071429,280.0735955,12
12346,0.9,1.6,0,0.233,0.016642857,280.0794135,3
21394,0.428571429,1.142857143,0,0.218,0.015571429,280.0947004,7
3366,0.166666667,0.888888889,0,0.203,0.0145,280.1099277,11
17072,0.727272727,1.818181818,0,0.197,0.014071429,280.1158275,2
21396,0.333333333,1.333333333,0,0.182,0.013,280.1310929,6
21398,0.25,1.5,0,0.145,0.010357143,280.1674878,5
14224,0.176470588,1.647058824,0,0.109,0.007785714,280.2038781,4
6027,0.111111111,1.777777778,0,0.073,0.005214286,280.2402544,3
19080,0.666666667,0.833333333,0,0.277,0.023083333,282.0375621,8
16870,0.3125,0.625,0,0.262,0.021833333,282.0528288,12
21403,0.538461538,1.076923077,0,0.241,0.020083333,282.0739745,7
6850,0.235294118,0.823529412,0,0.226,0.018833333,282.0892105,11
12349,0.9,1.8,0,0.22,0.018333333,282.0950635,2
21405,0.428571429,1.285714286,0,0.205,0.017083333,282.1104078,6
6331,0.166666667,1,0,0.189,0.01575,282.1255676,10
21407,0.333333333,1.466666667,0,0.168,0.014,282.1467869,5
9191,0.583333333,2.166666667,0,0.147,0.01225,282.167866,0
19081,0.25,1.625,0,0.132,0.011,282.1831526,4
14795,0.111111111,1.888888889,0,0.059,0.004916667,282.2558821,2
16035,0.818181818,0.727272727,0,0.3,0.03,284.0168616,8
13325,0.4,0.533333333,0,0.285,0.0285,284.032062,12
19594,0.666666667,1,0,0.264,0.0264,284.0532591,7
19083,0.3125,0.75,0,0.249,0.0249,284.0684884,11
21412,0.538461538,1.230769231,0,0.228,0.0228,284.0896766,6
12055,0.235294118,0.941176471,0,0.212,0.0212,284.1048455,10
21414,0.428571429,1.428571429,0,0.191,0.0191,284.1260537,5
14533,0.166666667,1.111111111,0,0.176,0.0176,284.1412468,9
21416,0.333333333,1.6,0,0.155,0.0155,284.1623966,4
10996,0.105263158,1.263157895,0,0.14,0.014,284.1776446,8
16887,0.25,1.75,0,0.119,0.0119,284.1987415,3
20937,0.111111111,2,0,0.046,0.0046,284.2715418,1
16529,0.818181818,0.909090909,0,0.287,0.035875,286.0325079,7
18506,0.4,0.666666667,0,0.272,0.034,286.0477478,11
21421,0.666666667,1.166666667,0,0.251,0.031375,286.0689132,6
20939,0.3125,0.875,0,0.235,0.029375,286.0841351,10
21422,0.538461538,1.384615385,0,0.214,0.02675,286.1052816,5
21423,0.235294118,1.058823529,0,0.199,0.024875,286.1205404,9
21424,0.428571429,1.571428571,0,0.178,0.02225,286.1416321,4
19599,0.166666667,1.222222222,0,0.163,0.020375,286.1569465,8
19086,0.333333333,1.733333333,0,0.142,0.01775,286.1780097,3
13867,0.25,1.875,0,0.105,0.013125,286.2143915,2
16900,0.5,0.571428571,0,0.295,0.049166667,288.0269653,11
18188,0.818181818,1.090909091,0,0.273,0.0455,288.0481503,6
19603,0.4,0.8,0,0.258,0.043,288.0634071,10
21428,0.666666667,1.333333333,0,0.237,0.0395,288.0845248,5
21429,0.3125,1,0,0.222,0.037,288.0998089,9
21430,0.538461538,1.538461538,0,0.201,0.0335,288.1208956,4
21431,0.235294118,1.176470588,0,0.186,0.031,288.1362053,8
21432,0.428571429,1.714285714,0,0.164,0.027333333,288.1572833,3
19604,0.166666667,1.333333333,0,0.149,0.024833333,288.1725589,7
15756,0.333333333,1.866666667,0,0.128,0.021333333,288.193716,2
3382,0.25,2,0,0.092,0.015333333,288.2300843,1
1909,0.615384615,0.461538462,0,0.318,0.0795,290.006131,11
19610,0.5,0.714285714,0,0.281,0.07025,290.0426653,10
17774,0.818181818,1.272727273,0,0.26,0.065,290.0637604,5
21433,0.4,0.933333333,0,0.245,0.06125,290.0790877,9
19613,0.666666667,1.5,0,0.224,0.056,290.1001406,4
21434,0.3125,1.125,0,0.208,0.052,290.1154805,8
20945,0.538461538,1.692307692,0,0.187,0.04675,290.1365451,3
21435,0.235294118,1.294117647,0,0.172,0.043,290.1518208,7
16751,0.428571429,1.857142857,0,0.151,0.03775,290.1729492,2
17197,0.615384615,0.615384615,0,0.304,0.152,292.0219017,10
20947,0.5,0.857142857,0,0.268,0.134,292.0583377,9
16177,0.818181818,1.454545455,0,0.247,0.1235,292.0793382,4
21437,0.4,1.066666667,0,0.231,0.1155,292.0947593,8
16824,0.666666667,1.666666667,0,0.21,0.105,292.1157804,3
21438,0.3125,1.25,0,0.195,0.0975,292.1311051,7
16556,0.538461538,1.846153846,0,0.174,0.087,292.1522037,2
21440,0.235294118,1.411764706,0,0.159,0.0795,292.1674553,6
14534,0.166666667,1.555555556,0,0.122,0.061,292.2038421,5
18729,0.615384615,0.769230769,0,0.291,0.020785714,294.0375579,9
21444,0.5,1,0,0.254,0.018142857,294.0740009,8
4028,0.222222222,0.777777778,0,0.239,0.017071429,294.0891871,12
13030,0.818181818,1.636363636,0,0.233,0.016642857,294.095006,3
21445,0.4,1.2,0,0.218,0.015571429,294.1104109,7
1922,0.157894737,0.947368421,0,0.203,0.0145,294.125616,11
21447,0.3125,1.375,0,0.182,0.013,294.1467361,6
13031,0.166666667,1.666666667,0,0.109,0.007785714,294.219483,4
13503,0.75,0.666666667,0,0.314,0.026166667,296.0168355,9
20950,0.615384615,0.923076923,0,0.277,0.023083333,296.053207,8
17793,0.294117647,0.705882353,0,0.262,0.021833333,296.0684992,12
21455,0.5,1.142857143,0,0.241,0.020083333,296.0896493,7
6715,0.222222222,0.888888889,0,0.226,0.018833333,296.1048607,11
15713,0.818181818,1.818181818,0,0.22,0.018333333,296.110602,2
21457,0.4,1.333333333,0,0.205,0.017083333,296.1260721,6
21459,0.3125,1.5,0,0.168,0.014,296.1623829,5
1926,0.1,1.2,0,0.153,0.01275,296.177631,9
18367,0.235294118,1.647058824,0,0.132,0.011,296.1987334,4
4869,0.166666667,1.777777778,0,0.096,0.008,296.2351499,3
17237,0.75,0.833333333,0,0.3,0.03,298.0325331,8
17321,0.375,0.625,0,0.285,0.0285,298.0477382,12
21465,0.615384615,1.076923077,0,0.264,0.0264,298.0688631,7
18388,0.294117647,0.823529412,0,0.249,0.0249,298.0842063,11
21466,0.5,1.285714286,0,0.228,0.0228,298.1052467,6
14031,0.222222222,1,0,0.212,0.0212,298.1205359,10
21468,0.4,1.466666667,0,0.191,0.0191,298.1416883,5
18646,0.3125,1.625,0,0.155,0.0155,298.1780489,4
15806,0.235294118,1.764705882,0,0.119,0.0119,298.2143668,3
11219,0.166666667,1.888888889,0,0.082,0.0082,298.2507748,2
15807,0.466666667,0.533333333,0,0.308,0.0385,300.0270127,12
19096,0.75,1,0,0.287,0.035875,300.0481472,7
19097,0.375,0.75,0,0.272,0.034,300.0633962,11
21475,0.615384615,1.230769231,0,0.25,0.03125,300.0845968,6
15405,0.294117647,0.941176471,0,0.235,0.029375,300.0997944,10
21476,0.5,1.428571429,0,0.214,0.02675,300.1209396,5
18547,0.222222222,1.111111111,0,0.199,0.024875,300.1362085,9
21477,0.4,1.6,0,0.178,0.02225,300.1572831,4
18919,0.157894737,1.263157895,0,0.163,0.020375,300.1725697,8
17863,0.3125,1.75,0,0.141,0.017625,300.1937138,3
6563,0.1,1.4,0,0.126,0.01575,300.2089011,7
4031,0.235294118,1.882352941,0,0.105,0.013125,300.230106,2
11363,0.166666667,2,0,0.069,0.008625,300.2664142,1
15977,0.909090909,0.909090909,0,0.31,0.051666667,302.0274307,7
18548,0.466666667,0.666666667,0,0.295,0.049166667,302.0426353,11
19653,0.75,1.166666667,0,0.273,0.0455,302.0638056,6
21481,0.375,0.875,0,0.258,0.043,302.0790907,10
21482,0.615384615,1.384615385,0,0.237,0.0395,302.1001481,5
21483,0.294117647,1.058823529,0,0.222,0.037,302.1154397,9
21484,0.5,1.571428571,0,0.201,0.0335,302.1365773,4
21485,0.222222222,1.222222222,0,0.186,0.031,302.1517907,8
20956,0.4,1.733333333,0,0.164,0.027333333,302.1729933,3
18924,0.157894737,1.368421053,0,0.149,0.024833333,302.188213,7
8393,0.3125,1.875,0,0.128,0.021333333,302.2092835,2
10837,0.1,1.5,0,0.113,0.018833333,302.2246333,6
13519,0.571428571,0.571428571,0,0.318,0.0795,304.0219122,11
20957,0.466666667,0.8,0,0.281,0.07025,304.0583478,10
19661,0.75,1.333333333,0,0.26,0.065,304.0794079,5
21487,0.375,1,0,0.245,0.06125,304.0947382,9
21488,0.615384615,1.538461538,0,0.224,0.056,304.1158381,4
21489,0.294117647,1.176470588,0,0.209,0.05225,304.1310632,8
19664,0.5,1.714285714,0,0.187,0.04675,304.1522521,3
21490,0.222222222,1.333333333,0,0.172,0.043,304.1674805,7
17838,0.157894737,1.473684211,0,0.136,0.034,304.2038859,6
2948,0.1,1.6,0,0.1,0.025,304.24021,5
18463,0.571428571,0.714285714,0,0.304,0.152,306.0375464,10
21493,0.466666667,0.933333333,0,0.268,0.134,306.0740194,9
17287,0.75,1.5,0,0.247,0.1235,306.0950027,4
21494,0.375,1.125,0,0.231,0.1155,306.1103713,8
17679,0.615384615,1.692307692,0,0.21,0.105,306.1314763,3
21496,0.294117647,1.294117647,0,0.195,0.0975,306.1466841,7
16100,0.5,1.857142857,0,0.174,0.087,306.1678954,2
21497,0.222222222,1.444444444,0,0.159,0.0795,306.1831303,6
12976,0.157894737,1.578947368,0,0.122,0.061,306.2195782,5
13617,0.692307692,0.615384615,0,0.327,0.023357143,308.0169178,10
20961,0.571428571,0.857142857,0,0.291,0.020785714,308.0531943,9
21503,0.466666667,1.066666667,0,0.254,0.018142857,308.0896117,8
21505,0.375,1.25,0,0.218,0.015571429,308.1260519,7
21507,0.294117647,1.411764706,0,0.182,0.013,308.1623683,6
19680,0.222222222,1.555555556,0,0.145,0.010357143,308.1987688,5
17516,0.692307692,0.769230769,0,0.314,0.026166667,310.0324653,9
13038,0.352941176,0.588235294,0,0.298,0.024833333,310.047728,13
21515,0.571428571,1,0,0.277,0.023083333,310.0689291,8
6308,0.277777778,0.777777778,0,0.262,0.021833333,310.0841159,12
21516,0.466666667,1.2,0,0.241,0.020083333,310.1052885,7
21518,0.375,1.375,0,0.205,0.017083333,310.1416255,6
21520,0.294117647,1.529411765,0,0.168,0.014,310.1780978,5
17117,0.222222222,1.666666667,0,0.132,0.011,310.2144253,4
13269,0.4375,0.5,0,0.321,0.0321,312.0270324,13
19109,0.692307692,0.923076923,0,0.3,0.03,312.0481827,8
14420,0.352941176,0.705882353,0,0.285,0.0285,312.0633722,12
21527,0.571428571,1.142857143,0,0.264,0.0264,312.0845867,7
14282,0.277777778,0.888888889,0,0.249,0.0249,312.0998233,11
21528,0.466666667,1.333333333,0,0.228,0.0228,312.1208779,6
14328,0.210526316,1.052631579,0,0.212,0.0212,312.1361213,10
21531,0.375,1.5,0,0.191,0.0191,312.1573676,5
18177,0.294117647,1.647058824,0,0.155,0.0155,312.1936959,4
4877,0.095238095,1.333333333,0,0.14,0.014,312.2090166,8
9598,0.222222222,1.777777778,0,0.119,0.0119,312.2299493,3
11269,0.1,2,0,0.046,0.0046,312.302846,1
15982,0.833333333,0.833333333,0,0.323,0.040375,314.0273213,8
17273,0.4375,0.625,0,0.308,0.0385,314.0427034,12
21540,0.692307692,1.076923077,0,0.287,0.035875,314.0638284,7
19111,0.352941176,0.823529412,0,0.272,0.034,314.0790236,11
21541,0.571428571,1.285714286,0,0.25,0.03125,314.1002576,6
18550,0.277777778,1,0,0.235,0.029375,314.115469,10
21542,0.466666667,1.466666667,0,0.214,0.02675,314.1365149,5
18158,0.210526316,1.157894737,0,0.199,0.024875,314.1518203,9
18551,0.375,1.625,0,0.178,0.02225,314.1729735,4
11899,0.15,1.3,0,0.163,0.020375,314.188153,8
17198,0.294117647,1.764705882,0,0.142,0.01775,314.2093315,3
11047,0.222222222,1.888888889,0,0.105,0.013125,314.2456688,2
12897,0.533333333,0.533333333,0,0.331,0.055166667,316.0218223,12
17156,0.833333333,1,0,0.31,0.051666667,316.043092,7
19113,0.4375,0.75,0,0.295,0.049166667,316.0583456,11
21547,0.692307692,1.230769231,0,0.274,0.045666667,316.0794043,6
21548,0.352941176,0.941176471,0,0.258,0.043,316.0947141,10
21550,0.571428571,1.428571429,0,0.237,0.0395,316.1158845,5
21551,0.277777778,1.111111111,0,0.222,0.037,316.1310417,9
21552,0.466666667,1.6,0,0.201,0.0335,316.1522405,4
21553,0.210526316,1.263157895,0,0.186,0.031,316.1675159,8
18930,0.375,1.75,0,0.165,0.0275,316.1885471,3
14239,0.15,1.4,0,0.149,0.024833333,316.2038316,7
5043,0.222222222,2,0,0.092,0.015333333,316.2613293,1
17722,0.533333333,0.666666667,0,0.318,0.0795,318.0375447,11
17561,0.833333333,1.166666667,0,0.296,0.074,318.0586594,6
21557,0.4375,0.875,0,0.281,0.07025,318.0740112,10
21558,0.692307692,1.384615385,0,0.26,0.065,318.0950841,5
21559,0.352941176,1.058823529,0,0.245,0.06125,318.1103086,9
21560,0.571428571,1.571428571,0,0.224,0.056,318.1315215,4
21561,0.277777778,1.222222222,0,0.208,0.052,318.1467701,8
19699,0.466666667,1.733333333,0,0.187,0.04675,318.1678258,3
21562,0.210526316,1.368421053,0,0.172,0.043,318.1831198,7
4384,0.15,1.5,0,0.136,0.034,318.2194568,6
9860,0.642857143,0.571428571,0,0.341,0.1705,320.0168146,11
19704,0.533333333,0.8,0,0.304,0.152,320.0532028,10
16586,0.833333333,1.333333333,0,0.283,0.1415,320.0742277,5
21567,0.4375,1,0,0.268,0.134,320.0896541,9
19707,0.692307692,1.538461538,0,0.247,0.1235,320.1107061,4
21569,0.352941176,1.176470588,0,0.232,0.116,320.1259403,8
19708,0.571428571,1.714285714,0,0.21,0.105,320.1471733,3
21571,0.277777778,1.333333333,0,0.195,0.0975,320.1624376,7
19709,0.210526316,1.473684211,0,0.159,0.0795,320.1987728,6
17517,0.642857143,0.714285714,0,0.327,0.023357143,322.0325303,10
21577,0.533333333,0.933333333,0,0.291,0.020785714,322.0688663,9
21578,0.4375,1.125,0,0.254,0.018142857,322.1052165,8
21580,0.352941176,1.294117647,0,0.218,0.015571429,322.1417213,7
1982,0.571428571,1.857142857,0,0.197,0.014071429,322.162761,2
21582,0.277777778,1.444444444,0,0.182,0.013,322.1779749,6
17982,0.210526316,1.578947368,0,0.145,0.010357143,322.2144566,5
10365,0.769230769,0.615384615,0,0.35,0.029166667,324.011711,10
19717,0.642857143,0.857142857,0,0.314,0.026166667,324.0481961,9
10284,0.333333333,0.666666667,0,0.298,0.024833333,324.0634651,13
21589,0.533333333,1.066666667,0,0.277,0.023083333,324.0844854,8
6232,0.263157895,0.842105263,0,0.262,0.021833333,324.0998229,12
21591,0.4375,1.25,0,0.241,0.020083333,324.1209965,7
21593,0.352941176,1.411764706,0,0.205,0.017083333,324.1572799,6
21594,0.277777778,1.555555556,0,0.168,0.014,324.1936682,5
13103,0.210526316,1.684210526,0,0.132,0.011,324.2300605,4
15817,0.769230769,0.769230769,0,0.337,0.0337,326.0273218,9
16278,0.411764706,0.588235294,0,0.321,0.0321,326.0426818,13
21602,0.642857143,1,0,0.3,0.03,326.0638127,8
18246,0.333333333,0.777777778,0,0.285,0.0285,326.0790322,12
21603,0.533333333,1.2,0,0.264,0.0264,326.1001979,7
11992,0.263157895,0.947368421,0,0.249,0.0249,326.1154268,11
21606,0.4375,1.375,0,0.228,0.0228,326.1365935,6
6726,0.2,1.1,0,0.212,0.0212,326.1517171,10
21607,0.352941176,1.529411765,0,0.191,0.0191,326.1729868,5
17840,0.277777778,1.666666667,0,0.155,0.0155,326.2092883,4
17752,0.769230769,0.923076923,0,0.323,0.040375,328.0430664,8
11993,0.411764706,0.705882353,0,0.308,0.0385,328.0582862,12
21616,0.642857143,1.142857143,0,0.287,0.035875,328.0794499,7
21617,0.333333333,0.888888889,0,0.272,0.034,328.0947479,11
21618,0.533333333,1.333333333,0,0.251,0.031375,328.1158142,6
21620,0.4375,1.5,0,0.214,0.02675,328.1522489,5
18466,0.2,1.2,0,0.199,0.024875,328.1674766,9
17823,0.352941176,1.647058824,0,0.178,0.02225,328.1885398,4
2979,0.142857143,1.333333333,0,0.163,0.020375,328.203812,8
16791,0.277777778,1.777777778,0,0.141,0.017625,328.2250069,3
15818,0.916666667,0.833333333,0,0.346,0.057666667,330.022226,8
13879,0.5,0.625,0,0.331,0.055166667,330.0376069,12
19725,0.769230769,1.076923077,0,0.31,0.051666667,330.0587271,7
18936,0.411764706,0.823529412,0,0.295,0.049166667,330.0739071,11
21626,0.642857143,1.285714286,0,0.273,0.0455,330.0951039,6
21627,0.333333333,1,0,0.258,0.043,330.1104175,10
21628,0.533333333,1.466666667,0,0.237,0.0395,330.1314739,5
21629,0.263157895,1.157894737,0,0.222,0.037,330.1466739,9
21630,0.4375,1.625,0,0.201,0.0335,330.1679168,4
20977,0.2,1.3,0,0.186,0.031,330.1831654,8
17199,0.352941176,1.764705882,0,0.165,0.0275,330.2042027,3
3896,0.277777778,1.888888889,0,0.128,0.021333333,330.2406185,2
19731,0.5,0.75,0,0.318,0.0795,332.0532163,11
19732,0.769230769,1.230769231,0,0.296,0.074,332.074298,6
21636,0.411764706,0.941176471,0,0.281,0.07025,332.0896497,10
21638,0.642857143,1.428571429,0,0.26,0.065,332.1107949,5
21639,0.333333333,1.111111111,0,0.245,0.06125,332.1259347,9
21641,0.533333333,1.6,0,0.224,0.056,332.1470895,4
21642,0.263157895,1.263157895,0,0.208,0.052,332.1624401,8
18425,0.4375,1.75,0,0.187,0.04675,332.1834959,3
19734,0.2,1.4,0,0.172,0.043,332.1986792,7
13837,0.6,0.666666667,0,0.341,0.1705,334.0324478,11
21647,0.5,0.875,0,0.304,0.152,334.068854,10
18511,0.769230769,1.384615385,0,0.283,0.1415,334.0899303,5
21648,0.411764706,1.058823529,0,0.268,0.134,334.1052683,9
18748,0.642857143,1.571428571,0,0.247,0.1235,334.1264106,4
21650,0.333333333,1.222222222,0,0.231,0.1155,334.1416139,8
17905,0.533333333,1.733333333,0,0.21,0.105,334.1627328,3
21652,0.263157895,1.368421053,0,0.195,0.0975,334.1780687,7
17736,0.2,1.5,0,0.159,0.0795,334.2144001,6
19740,0.6,0.8,0,0.327,0.023357143,336.0481872,10
21658,0.5,1,0,0.291,0.020785714,336.0844725,9
21660,0.411764706,1.176470588,0,0.254,0.018142857,336.1209988,8
10510,0.642857143,1.714285714,0,0.233,0.016642857,336.1419513,3
21662,0.333333333,1.333333333,0,0.218,0.015571429,336.1572501,7
21663,0.263157895,1.473684211,0,0.182,0.013,336.1937285,6
16756,0.2,1.6,0,0.145,0.010357143,336.2300521,5
13223,0.714285714,0.714285714,0,0.35,0.029166667,338.0272675,10
21670,0.6,0.933333333,0,0.314,0.026166667,338.0638867,9
21671,0.5,1.125,0,0.277,0.023083333,338.1000949,8
21673,0.411764706,1.294117647,0,0.241,0.020083333,338.1366921,7
21675,0.333333333,1.444444444,0,0.205,0.017083333,338.1728617,6
21676,0.263157895,1.578947368,0,0.168,0.014,338.2093968,5
8419,0.2,1.7,0,0.132,0.011,338.2455735,4
17890,0.714285714,0.857142857,0,0.337,0.0337,340.0430848,9
4603,0.388888889,0.666666667,0,0.321,0.0321,340.0584489,13
21684,0.6,1.066666667,0,0.3,0.03,340.0794046,8
6748,0.315789474,0.842105263,0,0.285,0.0285,340.0946302,12
21686,0.5,1.25,0,0.264,0.0264,340.1159005,7
5790,0.25,1,0,0.249,0.0249,340.1309594,11
21688,0.411764706,1.411764706,0,0.228,0.0228,340.152161,6
21689,0.333333333,1.555555556,0,0.191,0.0191,340.1886215,5
17032,0.263157895,1.684210526,0,0.155,0.0155,340.2249405,4
4390,0.090909091,2,0,0.046,0.0046,340.3341785,1
15569,0.846153846,0.769230769,0,0.36,0.045,342.0222989,9
15672,0.470588235,0.588235294,0,0.344,0.043,342.0375516,13
20989,0.714285714,1,0,0.323,0.040375,342.0586909,8
6664,0.388888889,0.777777778,0,0.308,0.0385,342.0740435,12
21699,0.6,1.2,0,0.287,0.035875,342.0951265,7
4278,0.315789474,0.947368421,0,0.272,0.034,342.1102933,11
21701,0.5,1.375,0,0.251,0.031375,342.1314489,6
6882,0.25,1.1,0,0.235,0.029375,342.1467051,10
21702,0.411764706,1.529411765,0,0.214,0.02675,342.1678939,5
14613,0.19047619,1.238095238,0,0.199,0.024875,342.1830332,9
17841,0.333333333,1.666666667,0,0.178,0.02225,342.204235,4
3899,0.136363636,1.363636364,0,0.163,0.020375,342.219486,8
15933,0.846153846,0.923076923,0,0.346,0.057666667,344.0379053,8
17948,0.470588235,0.705882353,0,0.331,0.055166667,344.0532259,12
21709,0.714285714,1.142857143,0,0.31,0.051666667,344.0744099,7
17985,0.388888889,0.888888889,0,0.295,0.049166667,344.0896117,11
21710,0.6,1.333333333,0,0.274,0.045666667,344.1106581,6
21711,0.315789474,1.052631579,0,0.258,0.043,344.1259825,10
21712,0.5,1.5,0,0.237,0.0395,344.1472051,5
21713,0.25,1.2,0,0.222,0.037,344.1623629,9
21714,0.411764706,1.647058824,0,0.201,0.0335,344.1834376,4
17077,0.333333333,1.777777778,0,0.164,0.027333333,344.2199589,3
10647,0.5625,0.625,0,0.354,0.0885,346.032526,12
9230,0.846153846,1.076923077,0,0.333,0.08325,346.053494,7
20994,0.470588235,0.823529412,0,0.318,0.0795,346.0688496,11
21719,0.714285714,1.285714286,0,0.296,0.074,346.0900846,6
21720,0.388888889,1,0,0.281,0.07025,346.1053102,10
21721,0.6,1.466666667,0,0.26,0.065,346.126305,5
21722,0.315789474,1.157894737,0,0.245,0.06125,346.1415721,9
21723,0.5,1.625,0,0.224,0.056,346.1628184,4
21724,0.25,1.3,0,0.208,0.052,346.1780661,8
16508,0.411764706,1.764705882,0,0.187,0.04675,346.199094,3
14021,0.19047619,1.428571429,0,0.172,0.043,346.2143825,7
18467,0.5625,0.75,0,0.341,0.1705,348.0480829,11
3437,0.846153846,1.230769231,0,0.319,0.1595,348.0692877,6
21729,0.470588235,0.941176471,0,0.304,0.152,348.0846306,10
18940,0.714285714,1.428571429,0,0.283,0.1415,348.1056181,5
21730,0.388888889,1.111111111,0,0.268,0.134,348.1207841,9
21732,0.6,1.6,0,0.247,0.1235,348.1420787,4
21733,0.315789474,1.263157895,0,0.231,0.1155,348.1574099,8
17795,0.5,1.75,0,0.21,0.105,348.1783757,3
21734,0.25,1.4,0,0.195,0.0975,348.1935801,7
10416,0.19047619,1.523809524,0,0.159,0.0795,348.2301752,6
4049,0.666666667,0.666666667,0,0.363,0.025928571,350.0275427,11
20999,0.5625,0.875,0,0.327,0.023357143,350.0637373,10
21740,0.470588235,1.058823529,0,0.291,0.020785714,350.1003373,9
21742,0.388888889,1.222222222,0,0.255,0.018214286,350.1364601,8
12392,0.6,1.733333333,0,0.233,0.016642857,350.1576735,3
21744,0.315789474,1.368421053,0,0.218,0.015571429,350.1730149,7
12817,0.5,1.875,0,0.197,0.014071429,350.1940674,2
21745,0.25,1.5,0,0.182,0.013,350.2092528,6
2022,0.19047619,1.619047619,0,0.145,0.010357143,350.245661,5
18291,0.666666667,0.8,0,0.35,0.029166667,352.0430414,10
21752,0.5625,1,0,0.314,0.026166667,352.0795257,9
21753,0.470588235,1.176470588,0,0.277,0.023083333,352.1157808,8
21755,0.388888889,1.333333333,0,0.241,0.020083333,352.1523187,7
21756,0.315789474,1.473684211,0,0.205,0.017083333,352.1885247,6
